17.80000,5.00000,-4.00000,1.00000,3000.00000,50.00000
17.90000,1.00000,2.00000,3.00000,3000.00000,50.00000
18.00000,1.00000,2.00000,3.00000,3000.00000,50.00000
18.10000,1.00000,1.00000,2.00000,3000.00000,50.00000
18.20000,2.00000,5.00000,7.00000,3000.00000,50.00000
18.30000,.00000,-1.00000,-1.00000,3000.00000,50.00000
18.40000,2.00000,-2.00000,.00000,3000.00000,50.00000
18.50000,1.00000,.00000,1.00000,3000.00000,50.00000
18.60000,1.00000,.00000,1.00000,3000.00000,50.00000
18.70000,2.00000,3.00000,5.00000,3000.00000,50.00000
18.80000,1.00000,-1.00000,.00000,3000.00000,50.00000
18.90000,2.00000,-6.00000,-4.00000,3000.00000,50.00000
19.00000,.00000,3.00000,3.00000,3000.00000,50.00000
19.10000,.00000,3.00000,3.00000,3000.00000,50.00000
19.20000,.00000,.00000,.00000,3000.00000,50.00000
19.30000,.00000,-3.00000,-3.00000,3000.00000,50.00000
19.40000,.00000,-2.00000,-2.00000,3000.00000,50.00000
19.50000,.00000,1.00000,1.00000,3000.00000,50.00000
19.60000,.00000,1.00000,1.00000,3000.00000,50.00000
19.70000,1.00000,-1.00000,.00000,3000.00000,50.00000
19.80000,.00000,1.00000,1.00000,3000.00000,50.00000
19.90000,2.00000,-2.00000,.00000,3000.00000,50.00000
20.00000,.00000,.00000,.00000,3000.00000,50.00000
20.10000,.00000,1.00000,1.00000,3000.00000,50.00000
20.20000,.00000,.00000,.00000,3000.00000,50.00000
20.30000,1.00000,.00000,1.00000,3000.00000,50.00000
20.40000,.00000,2.00000,2.00000,3000.00000,50.00000
20.50000,.00000,2.00000,2.00000,3000.00000,50.00000
20.60000,.00000,.00000,.00000,3000.00000,50.00000
20.70000,1.00000,-1.00000,.00000,3000.00000,50.00000
20.80000,.00000,1.00000,1.00000,3000.00000,50.00000
20.90000,.00000,-1.00000,-1.00000,3000.00000,50.00000
21.00000,.00000,1.00000,1.00000,3000.00000,50.00000
21.10000,.00000,1.00000,1.00000,3000.00000,50.00000
21.20000,.00000,.00000,.00000,3000.00000,50.00000
21.30000,1.00000,.00000,1.00000,3000.00000,50.00000
21.40000,.00000,.00000,.00000,3000.00000,50.00000
21.50000,1.00000,3.00000,4.00000,3000.00000,50.00000
